,total_pv,cpu_time_init,final_hip,3d_filesize,cuts,ini_fip,total,itr_max,nblocks,inj_pore_vol_gas,Rec_factor,sim_time,final_gip,time_steps,cumm_mass_error,itr/ts,total_pv0,EUR,cpu_time,definition_table_id,poroelastic,type_of_run
0,63870609.06571592,0.8872180000000007,0.2098983248487774,57189166,0,33390248.81265869,78.689424,5,7500,0.6657226623032534,0.9999999937137838,3650.0,1.1768913413956774,560,0.0,1.0178571428571428,63331249.915409684,33390248.602760367,78.68396800000001,8f854dd5-be6d-4098-b4f8-3bbbdea95c76,no,Three phase: Black-Oil
